state_name,city_name,category,description,latitude,longitude,best_time_to_visit,popular_months,tourist_rating,risk_index,photos,top_attractions,Visitors_2020,Visitors_2021,Visitors_2022,Visitors_2023,Visitors_2024,Visitors_2025,flood_risk,landslide_risk,earthquake_zone,crime_rate,accident_rate,health_alerts,safety_suggestions,cyclone_risk,drought_risk,forest_fire_risk
Rajasthan,Ranthambore,Wildlife,National park and tiger reserve.,26.0173,76.5026,October - June,"October,November,December,January,February,March,April,May,June",4.8,0.15,,"[{""name"": ""Ranthambore NP"", ""description"": ""Wildlife and tiger spotting.""}]",121155,237120,302507,310910,289322,318756,2,1,5,1.97,0.96,3,3,2,1,3
Sikkim,Gangtok,Hill Station,"Capital city, base for eastern Himalayas trekking.",27.3389,88.6065,March - June,"March,April,May,June",4.7,0.15,,"[{""name"": ""MG Marg"", ""description"": ""Main street of Gangtok.""}]",281312,80762,278390,230607,301173,254258,2,1,3,6.75,4.72,3,1,1,1,2
Sikkim,Pelling,Hill Station,"Panoramic Himalayan views, historic monasteries.",27.1817,88.2773,March - June,"March,April,May,June",4.6,0.14,,"[{""name"": ""Pemayangtse Monastery"", ""description"": ""Ancient Buddhist monastery.""}]",109500,213998,300920,162285,223626,118868,1,3,4,2.97,3.6,3,1,3,2,2
Sikkim,Lachung,Mountain,Gateway to Yumthang Valley and snow points.,27.6942,88.7437,March - May,"March,April,May",4.5,0.13,,"[{""name"": ""Lachung Monastery"", ""description"": ""Old Tibetan Buddhist monastery.""}]",217647,81889,106868,133333,226418,326252,2,1,3,7.79,0.81,2,2,3,1,1
Sikkim,Yumthang Valley,Nature,Valley of flowers & hot springs.,27.8006,88.7406,April - June,"April,May,June",4.8,0.11,,"[{""name"": ""Yumthang Valley"", ""description"": ""Springtime flower fields.""}]",286527,118178,173846,73242,269277,224967,2,3,4,2.94,1.85,2,4,2,3,3
Sikkim,Nathula Pass,Mountain Pass,Historic Silk Route pass on Indo-China border.,27.3826,88.8315,May - October,"May,June,July,August,September,October",4.5,0.2,,"[{""name"": ""Nathula"", ""description"": ""Snow-clad border point.""}]",223333,251194,114521,246106,77908,96496,3,2,2,2.83,3.69,1,1,3,3,1
Sikkim,Tsomgo Lake,Lake,Scenic glacial lake surrounded by mountains.,27.3756,88.7491,April - June,"April,May,June",4.6,0.13,,"[{""name"": ""Tsomgo Lake"", ""description"": ""Pristine glacial lake.""}]",160659,273729,214556,95767,195771,222023,3,1,2,1.76,0.8,3,3,2,2,1
Sikkim,Ravangla,Hill Station,Serene hamlet with monastery and mountain views.,27.3089,88.3704,March - June,"March,April,May,June",4.3,0.11,,"[{""name"": ""Buddha Park"", ""description"": ""Gigantic Buddha statue park.""}]",77716,213687,320244,342034,192303,90012,3,3,2,4.8,3.12,2,3,1,3,1
Sikkim,Namchi,Town,Religious and cultural site in South Sikkim.,27.1757,88.3689,March - June,"March,April,May,June",4.2,0.13,,"[{""name"": ""Char Dham"", ""description"": ""Statues of Shiva and pilgrimage replicas.""}]",184308,227090,318090,174763,308680,256493,3,3,5,5.45,2.06,0,4,3,3,3
Sikkim,Zuluk,Village,Scenic village on the historic Silk Route.,27.2832,88.7915,April - June,"April,May,June",4.5,0.14,,"[{""name"": ""Zuluk Loops"", ""description"": ""Winding mountain roads.""}]",196920,137351,86160,231086,180356,172403,1,2,3,1.96,3.29,3,3,1,2,1
Sikkim,Lachen,Village,"Northern Sikkim village, base for Gurudongmar Lake trips.",27.7066,88.5567,May - June,"May,June",4.6,0.13,,"[{""name"": ""Gurudongmar Lake"", ""description"": ""Sacred high-altitude lake.""}]",52352,110358,179202,72507,61042,229952,3,1,5,6.93,0.71,1,4,3,3,1
Tamil Nadu,Chennai,Urban,"Capital of Tamil Nadu, known for temples and Marina beach.",13.0827,80.2707,November - February,"November,December,January,February",4.4,0.18,,"[{""name"": ""Marina Beach"", ""description"": ""One of the longest urban beaches.""}]",183004,264478,69153,133648,176505,342971,2,1,2,4.67,4.42,1,3,1,3,1
Tamil Nadu,Madurai,Religious,City famous for Meenakshi Amman temple.,9.9252,78.1198,October - March,"October,November,December,January,February,March",4.7,0.14,,"[{""name"": ""Meenakshi Temple"", ""description"": ""Historic Hindu temple.""}]",126449,233833,120157,305343,61216,225657,1,3,3,5.17,4.88,1,2,3,3,1
Tamil Nadu,Ooty,Hill Station,Popular hill station with botanical gardens.,11.4115,76.695,April - June,"April,May,June",4.6,0.13,,"[{""name"": ""Botanical Gardens"", ""description"": ""Lush gardens with diverse flora.""}]",58556,163928,83436,154146,72123,198952,2,1,2,4.59,4.86,0,1,1,1,1
Tamil Nadu,Kodaikanal,Hill Station,Hill station famous for lakes and waterfalls.,10.2381,77.489,April - June,"April,May,June",4.5,0.15,,"[{""name"": ""Kodaikanal Lake"", ""description"": ""Man-made lake popular for boating.""}]",136836,298309,89406,82390,316312,213658,2,3,5,4.31,3.87,2,2,1,2,1
Tamil Nadu,Rameswaram,Religious,Important Hindu pilgrimage town.,9.2867,79.312,October - February,"October,November,December,January,February",4.6,0.12,,"[{""name"": ""Ramanathaswamy Temple"", ""description"": ""One of the Char Dhams.""}]",186570,72458,328353,128824,192380,72532,2,1,5,5.42,1.09,0,1,3,2,3
Tamil Nadu,Kanchipuram,Religious,City known for temples and silk sarees.,12.8342,79.7036,October - February,"October,November,December,January,February",4.3,0.15,,"[{""name"": ""Kamakshi Amman Temple"", ""description"": ""Historic Hindu temple.""}]",257190,264963,304848,250926,332494,143656,3,3,5,2.59,3.91,3,1,1,2,1
Tamil Nadu,Coimbatore,Urban,"Known as Manchester of South India, famous for industries and temples.",11.0168,76.9558,November - March,"November,December,January,February,March",4.4,0.17,,"[{""name"": ""Marudhamalai Temple"", ""description"": ""Hilltop temple dedicated to Lord Murugan.""}]",100098,86522,135742,285166,257436,148552,3,1,2,2.77,0.61,1,1,1,1,2
Tamil Nadu,Thanjavur,Heritage,Historic city famous for Brihadeeswarar Temple and art.,10.787,79.1378,November - March,"November,December,January,February,March",4.8,0.13,,"[{""name"": ""Brihadeeswarar Temple"", ""description"": ""UNESCO World Heritage Chola temple.""}]",245458,246178,71993,106134,326012,104581,1,2,3,7.53,0.6,0,2,1,1,1
Tamil Nadu,Tiruchirappalli,Religious,"City on the banks of the Kaveri River, known for Rockfort Temple.",10.7905,78.7047,November - February,"November,December,January,February",4.5,0.14,,"[{""name"": ""Rockfort Temple"", ""description"": ""Ancient temple complex on a massive rock.""}]",162169,196208,138843,248551,158890,74096,1,1,3,8.12,1.96,0,1,3,2,1
Tamil Nadu,Kanyakumari,Scenic,Southernmost tip of India where three seas meet.,8.0883,77.5385,October - March,"October,November,December,January,February,March",4.9,0.11,,"[{""name"": ""Vivekananda Rock Memorial"", ""description"": ""Monument dedicated to Swami Vivekananda on a rock island.""}]",190641,298093,152988,210001,87897,279138,3,1,2,4.11,2.7,2,2,3,1,3
Telangana,Hyderabad,Urban,Capital city known for heritage sites and IT industry.,17.385,78.4867,October - February,"October,November,December,January,February",4.6,0.18,,"[{""name"": ""Charminar"", ""description"": ""Iconic monument of Hyderabad.""}]",297199,195975,60996,249835,324278,285920,2,2,3,3.4,3.97,2,4,1,2,3
Telangana,Warangal,Heritage,Known for historic forts and temples.,17.9689,79.6014,October - February,"October,November,December,January,February",4.3,0.14,,"[{""name"": ""Warangal Fort"", ""description"": ""Historical fort ruins.""}]",176060,291835,150895,105247,269505,122510,1,1,2,6.01,3.57,1,3,1,1,2
Telangana,Nizamabad,Urban,Known for bazaars and temples.,18.6726,78.0941,October - February,"October,November,December,January,February",4.0,0.16,,"[{""name"": ""Nizamabad Fort"", ""description"": ""Ancient fort with museum.""}]",237954,207145,244626,87026,252159,80853,3,2,3,4.36,2.51,0,3,3,3,2
Telangana,Adilabad,Nature,Known for waterfalls and forests.,19.6667,78.5333,October - March,"October,November,December,January,February,March",4.2,0.15,,"[{""name"": ""Kuntala Waterfalls"", ""description"": ""Highest waterfall in Telangana.""}]",251465,171727,268549,229262,246290,227177,3,1,4,1.68,1.73,0,1,3,3,3
Telangana,Khammam,Urban,Historical town with rich culture.,17.2473,80.1514,October - February,"October,November,December,January,February",4.0,0.17,,"[{""name"": ""Khammam Fort"", ""description"": ""Historic fort and park.""}]",180544,285602,125137,57700,69628,337853,3,3,4,2.59,4.99,2,2,1,2,3
Telangana,Medak,Historical,Known for Medak Cathedral and forts.,17.8697,78.2696,October - February,"October,November,December,January,February",4.1,0.14,,"[{""name"": ""Medak Cathedral"", ""description"": ""One of the largest churches in Asia.""}]",50340,235431,315218,163608,315943,248701,2,3,5,6.51,2.42,0,3,1,1,1
Telangana,Karimnagar,Urban,Known for archaeological sites and temples.,18.4386,79.1288,October - February,"October,November,December,January,February",4.0,0.15,,"[{""name"": ""Elgandal Fort"", ""description"": ""Historical fort.""}]",225021,148278,97757,97747,341836,295855,3,1,4,6.11,2.53,0,2,1,1,3
Telangana,Bhongir,Historical,Famous for Bhongir Fort on a monolithic rock.,17.5129,78.8886,October - February,"October,November,December,January,February",4.2,0.14,,"[{""name"": ""Bhongir Fort"", ""description"": ""Fort atop a hill.""}]",132302,192460,161222,326212,163136,282008,3,1,4,1.69,1.24,0,2,2,3,2
Telangana,Ananthagiri Hills,Nature,Scenic hill and forest area near Vikarabad.,17.3863,77.8419,October - March,"October,November,December,January,February,March",4.3,0.13,,"[{""name"": ""Ananthagiri Forest"", ""description"": ""Hiking and nature walks.""}]",243515,302153,191123,269541,269850,160677,3,1,4,3.05,4.08,2,1,3,3,1
Telangana,Nagarjuna Sagar,Nature,Famous dam and reservoir on Krishna River.,16.5513,79.2883,October - February,"October,November,December,January,February",4.1,0.12,,"[{""name"": ""Nagarjuna Sagar Dam"", ""description"": ""One of the largest dams in India.""}]",272740,241255,191141,222161,240441,130398,3,3,2,3.12,3.62,1,3,2,1,2
Tripura,Agartala,Urban,Capital city known for temples and palaces.,23.8315,91.2868,October - February,"October,November,December,January,February",4.0,0.15,,"[{""name"": ""Ujjayanta Palace"", ""description"": ""Royal palace turned museum.""}]",255099,179317,192369,178721,170194,368930,1,1,4,6.2,1.49,3,1,3,1,1
Tripura,Udaipur,Heritage,Known for lakes and historical sites.,23.5517,91.4914,October - February,"October,November,December,January,February",4.2,0.13,,"[{""name"": ""Lake Rudrasagar"", ""description"": ""Scenic triple-lake system.""}]",50138,188699,233139,144008,171249,177583,1,3,4,1.64,0.87,1,1,3,1,3
Tripura,Neermahal,Heritage,Water palace on a lake.,23.5932,91.7078,October - February,"October,November,December,January,February",4.1,0.14,,"[{""name"": ""Neermahal Palace"", ""description"": ""Lake palace in Udaipur.""}]",181430,305613,196227,109036,163996,253388,3,2,5,2.23,3.56,3,3,3,1,2
Tripura,Unakoti,Heritage,Ancient rock carvings and pilgrimage site.,24.1264,91.631,October - February,"October,November,December,January,February",4.0,0.15,,"[{""name"": ""Unakoti"", ""description"": ""Rock-cut stone carvings.""}]",169619,304516,263668,155354,239194,307230,2,3,4,7.1,3.45,0,3,3,1,1
Tripura,Jampui Hills,Hill Station,Hill range with scenic views.,24.3832,91.4531,October - March,"October,November,December,January,February,March",4.3,0.12,,"[{""name"": ""Jampui Hills"", ""description"": ""Tea gardens and scenic landscapes.""}]",256322,86563,271949,115826,232712,247131,1,3,4,2.75,1.73,1,4,3,1,1
Tripura,Sepahijala Wildlife Sanctuary,Wildlife,Sanctuary with diverse flora and fauna.,23.5075,91.2488,October - February,"October,November,December,January,February",4.6,0.1,,"[{""name"": ""Sepahijala Sanctuary"", ""description"": ""Wildlife reserve with tropical animals.""}]",135376,302439,308283,206870,162213,269665,3,2,3,6.07,4.78,3,4,3,2,3
Tripura,Chabimura,Heritage,Rock carvings on cliffside.,23.3724,91.7572,October - February,"October,November,December,January,February",4.0,0.15,,"[{""name"": ""Chabimura"", ""description"": ""Ancient rock sculptures.""}]",149931,231211,82909,96506,181345,148718,1,3,5,3.17,1.18,2,2,3,1,3
Tripura,Dumboor Lake,Lake,Largest lake in Tripura.,23.5656,91.5246,October - February,"October,November,December,January,February",4.4,0.13,,"[{""name"": ""Dumboor Lake"", ""description"": ""Fishing and boating.""}]",211726,295390,59006,141628,84030,266555,1,1,5,2.2,2.45,2,3,2,3,3
Tripura,Trishna Wildlife Sanctuary,Wildlife,Known for elephant and deer population.,23.65,91.5994,October - February,"October,November,December,January,February",4.5,0.12,,"[{""name"": ""Trishna Sanctuary"", ""description"": ""Elephants and birds.""}]",206951,117986,229980,139804,222636,300336,2,1,5,3.2,4.75,1,4,1,2,2
Tripura,Melaghar,Urban,Small town known for natural beauty and temples.,23.3211,91.4585,October - February,"October,November,December,January,February",3.9,0.16,,"[{""name"": ""Melaghar"", ""description"": ""Local temples and tradition.""}]",131532,306040,92470,105027,136332,188947,3,3,5,6.56,2.39,1,2,1,1,1
Uttar Pradesh,Agra,Heritage,Home to Taj Mahal and historic forts.,27.1767,78.0081,October - March,"October,November,December,January,February,March",4.9,0.15,,"[{""name"": ""Taj Mahal"", ""description"": ""Iconic marble mausoleum""}]",105778,149228,303487,289287,145011,299898,3,1,5,7.49,3.37,0,2,2,3,3
Uttar Pradesh,Varanasi,Religious,One of the oldest inhabited cities in world.,25.3176,82.9739,October - March,"October,November,December,January,February,March",4.8,0.14,,"[{""name"": ""Kashi Vishwanath Temple"", ""description"": ""Important Hindu pilgrimage spot""}]",87772,99498,70534,85810,188684,76971,2,3,5,7.31,2.29,1,2,2,2,2
Uttar Pradesh,Lucknow,Culture,"Capital of UP, known for Nawabi heritage and cuisine.",26.8467,80.9462,October - March,"October,November,December,January,February,March",4.4,0.18,,"[{""name"": ""Bara Imambara"", ""description"": ""Historic monument and mosque""}]",108478,77151,226481,97376,318039,159123,2,1,2,4.28,1.73,0,4,2,3,2
Uttar Pradesh,Mathura,Religious,"Birthplace of Lord Krishna, holy city.",27.4924,77.6737,October - March,"October,November,December,January,February,March",4.6,0.13,,"[{""name"": ""Vishram Ghat"", ""description"": ""Holy bathing ghat on Yamuna river""}]",245425,186775,130274,325295,277083,87720,3,1,4,6.18,4.93,0,3,2,1,2
Uttar Pradesh,Vrindavan,Religious,Famous for Krishna temples and festivals.,27.5726,77.6982,October - March,"October,November,December,January,February,March",4.5,0.14,,"[{""name"": ""Banke Bihari Temple"", ""description"": ""Popular Krishna temple""}]",76762,127946,116319,79256,269398,281822,3,3,5,2.93,2.34,2,1,3,1,3
Uttar Pradesh,Allahabad (Prayagraj),Religious,Known for Triveni Sangam and Kumbh Mela.,25.4358,81.8463,January - March,"January,February,March",4.3,0.17,,"[{""name"": ""Sangam"", ""description"": ""Confluence of three rivers""}]",194355,151441,110089,62298,329857,142465,2,1,4,3.55,4.52,2,2,1,1,3
Uttar Pradesh,Ayodhya,Religious,"Birthplace of Lord Rama, historic city.",26.7993,82.2056,October - March,"October,November,December,January,February,March",4.6,0.12,,"[{""name"": ""Ram Janmabhoomi"", ""description"": ""Sacred Hindu site""}]",244994,142501,277171,183274,216358,212522,1,3,4,7.77,1.53,3,4,3,1,1
Uttar Pradesh,Jhansi,Historical,Famous for Jhansi Fort and Rani Laxmibai.,25.4486,78.568,October - March,"October,November,December,January,February,March",4.0,0.19,,"[{""name"": ""Jhansi Fort"", ""description"": ""Historic fort and museum""}]",220492,202914,208761,87860,263493,338578,1,1,2,1.59,1.46,2,4,1,2,1
Uttar Pradesh,Sarnath,Religious,Important Buddhist pilgrimage site near Varanasi.,25.4065,83.0188,October - March,"October,November,December,January,February,March",4.5,0.14,,"[{""name"": ""Dhamek Stupa"", ""description"": ""Buddhist stupa and archaeological site""}]",105568,155964,292824,266244,66801,277593,2,1,5,2.1,0.64,2,1,1,2,3
Uttar Pradesh,Noida,Urban,"Modern city, part of the NCR of Delhi.",28.5355,77.391,October - March,"October,November,December,January,February,March",4.1,0.2,,"[{""name"": ""Okhla Bird Sanctuary"", ""description"": ""Urban bird sanctuary""}]",135090,68640,219851,138350,327050,87495,1,2,3,2.96,3.43,1,1,2,3,2
Uttarakhand,Dehradun,Urban,Capital city and gateway to hill stations.,30.3165,78.0322,March - June,"March,April,May,June",4.3,0.14,,"[{""name"": ""Robber’s Cave"", ""description"": ""Natural cave formation.""}]",70219,83785,208198,251431,273920,188652,2,2,2,1.69,2.16,2,4,3,1,2
Uttarakhand,Rishikesh,Spiritual,"Yoga capital of the world, on Ganges River.",30.0869,78.2676,February - April,"February,March,April",4.7,0.12,,"[{""name"": ""Laxman Jhula"", ""description"": ""Suspension bridge over Ganges.""}]",107169,251311,138878,260918,147879,170747,1,3,3,2.77,4.39,3,3,2,3,2
Uttarakhand,Haridwar,Religious,"Gateway to the Char Dham, sacred city.",29.9457,78.1642,January - March,"January,February,March",4.5,0.15,,"[{""name"": ""Har Ki Pauri"", ""description"": ""Famous bathing ghat on Ganges.""}]",281527,314335,94810,299941,246586,107413,1,2,4,5.58,2.63,1,1,3,2,1
Uttarakhand,Nainital,Hill Station,Popular hill station known for lakes.,29.3806,79.4636,April - June,"April,May,June",4.6,0.13,,"[{""name"": ""Naini Lake"", ""description"": ""Scenic lake for boating.""}]",124965,284586,66232,159609,158378,217710,3,3,4,4.45,4.86,3,4,1,1,2
Uttarakhand,Mussoorie,Hill Station,Queen of the Hills. Cool climate and scenic vistas.,30.459,78.0667,March - June,"March,April,May,June",4.7,0.14,,"[{""name"": ""Camel's Back Road"", ""description"": ""Popular walking trail.""}]",227912,156267,177194,240389,187359,270977,3,2,2,7.75,1.33,2,1,2,1,1
Uttarakhand,Jim Corbett,Wildlife,First national park of India known for tigers.,29.5304,78.7744,November - June,"November,December,January,February,March,April,May,June",4.8,0.11,,"[{""name"": ""Jim Corbett NP"", ""description"": ""Tiger reserve and jungle safaris.""}]",225767,179121,268555,305858,72901,216373,1,1,2,7.22,4.41,3,3,2,2,1
Uttarakhand,Badrinath,Religious,One of the Char Dhams and holy pilgrimage town.,30.7433,79.4931,May - October,"May,June,July,August,September,October",4.7,0.12,,"[{""name"": ""Badrinath Temple"", ""description"": ""Sacred Hindu temple.""}]",286281,150816,296964,306951,115461,105866,1,3,3,3.89,3.99,1,2,1,2,2
Uttarakhand,Kedarnath,Religious,Famous for ancient Kedarnath temple.,30.7344,79.0665,May - October,"May,June,July,August,September,October",4.6,0.14,,"[{""name"": ""Kedarnath Temple"", ""description"": ""One of the twelve Jyotirlingas.""}]",134754,169073,261599,138612,211978,271015,3,3,5,3.32,3.97,0,1,1,2,2
Uttarakhand,Almora,Hill Station,Picturesque town with cultural richness.,29.597,79.6536,March - June,"March,April,May,June",4.3,0.16,,"[{""name"": ""Bright End Corner"", ""description"": ""Sunrise viewpoint.""}]",127988,109242,222875,272844,68822,322891,3,1,3,4.16,4.3,3,3,1,2,3
Uttarakhand,Auli,Hill Station,Famous ski resort and mountain destination.,30.5467,79.5936,December - February,"December,January,February",4.6,0.13,,"[{""name"": ""Skiing Slopes"", ""description"": ""Popular winter sports venue.""}]",239414,131624,233622,303581,312148,198680,3,3,2,5.63,3.92,3,4,2,2,3
West Bengal,Kolkata,Capital,Capital and cultural hub.,22.5726,88.3639,October - March,"October,November,December,January,February,March",4.5,0.16,,"[{""name"": ""Victoria Memorial"", ""description"": ""Iconic colonial monument.""}]",295588,265062,248945,330611,166602,343318,2,3,3,3.38,3.32,1,1,3,1,2
West Bengal,Darjeeling,Hill Station,Famous for tea gardens and the scenic Himalayan railway.,27.036,88.2627,March - June,"March,April,May,June",4.7,0.14,,"[{""name"": ""Darjeeling Himalayan Railway"", ""description"": ""World Heritage steam train.""}]",200023,134773,167168,176629,176991,321967,1,2,2,5.87,1.09,1,1,2,2,1
West Bengal,Sundarbans,Nature,"Largest mangrove forest in the world, home to Royal Bengal Tigers.",21.9497,88.8055,November - February,"November,December,January,February",4.6,0.13,,"[{""name"": ""Sundarbans National Park"", ""description"": ""UNESCO site for wildlife.""}]",182379,69521,158161,220397,94712,84217,3,3,3,4.37,0.65,3,4,3,1,1
West Bengal,Kalimpong,Hill Station,Mountain town famous for monasteries and orchids.,27.0634,88.5331,March - June,"March,April,May,June",4.5,0.14,,"[{""name"": ""Zang Dhok Palri Monastery"", ""description"": ""Prominent Tibetan Buddhist monastery.""}]",130388,163197,193249,208218,266599,322182,1,1,2,5.36,4.64,2,2,2,1,1
West Bengal,Digha,Beach,Popular seaside resort on the Bay of Bengal.,21.6361,87.5289,October - February,"October,November,December,January,February",4.1,0.18,,"[{""name"": ""New Digha Beach"", ""description"": ""Clean sandy beach for tourists.""}]",140768,58634,151682,229650,182337,371965,2,2,2,4.55,3.27,3,4,2,2,1
West Bengal,Shantiniketan,Culture,Home of Visva-Bharati University and Rabindranath Tagore.,23.6822,87.6982,October - March,"October,November,December,January,February,March",4.3,0.13,,"[{""name"": ""Visva-Bharati University"", ""description"": ""Cultural and educational landmark.""}]",85428,256396,260106,341821,282232,164338,2,2,2,3.56,4.08,1,1,1,2,1
West Bengal,Murshidabad,Historical,Historic city once capital of Bengal.,24.1759,88.2736,October - March,"October,November,December,January,February,March",4.0,0.15,,"[{""name"": ""Hazarduari Palace"", ""description"": ""Famous palace museum.""}]",289779,122694,316418,102573,95391,119891,3,1,5,8.14,2.67,0,4,3,1,3
West Bengal,Dooars,Nature,Region of forested foothills famous for wildlife.,26.737,88.8187,November - March,"November,December,January,February,March",4.5,0.12,,"[{""name"": ""Gorumara National Park"", ""description"": ""Popular wildlife sanctuary.""}]",142021,184523,229639,183888,327982,217103,2,1,3,6.85,1.03,0,3,2,2,2
West Bengal,Bishnupur,Heritage,Famous for terracotta temples and crafts.,23.0267,87.2995,October - March,"October,November,December,January,February,March",4.3,0.14,,"[{""name"": ""Terracotta Temples"", ""description"": ""Historic temple architecture.""}]",168418,100766,140756,208680,305533,308871,1,2,3,2.48,1.06,2,4,2,2,3
West Bengal,Jalpaiguri,Urban,Gateway to Dooars and tea gardens.,26.5164,88.7234,November - March,"November,December,January,February,March",4.1,0.15,,"[{""name"": ""Tea Gardens"", ""description"": ""Lush plantations and eco tourism.""}]",256846,70883,147826,171698,98048,118145,3,3,3,7.58,3.59,3,1,1,2,1
Jammu Kashmir,Srinagar,Nature,"Srinagar, the summer capital of Jammu and Kashmir, is famous for its Dal Lake, houseboats, Mughal gardens, and traditional Kashmiri culture.",34.0837,74.7973,April to October,"['May', 'June', 'July', 'August', 'September']",4.8,0.2,"['https://upload.wikimedia.org/wikipedia/commons/7/7d/Dal_Lake_Srinagar.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Shikara_on_Dal_Lake.jpg']","['Dal Lake', 'Nishat Bagh', 'Shalimar Bagh', 'Chashme Shahi', 'Shankaracharya Temple']",220047,213230,79861,336016,299863,172245,1,2,2,4.91,2.44,0,4,1,3,1
Jammu Kashmir,Gulmarg,Adventure,"Gulmarg is one of India’s premier hill stations known for its skiing slopes, meadows, and the world’s second-highest cable car ride.",34.0522,74.3805,"December to February (snow), March to June (greenery)","['January', 'February', 'March', 'June']",4.7,0.15,"['https://upload.wikimedia.org/wikipedia/commons/4/4b/Gulmarg_Snowfields.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Gulmarg_Gondola.jpg']","['Gulmarg Gondola', 'Khilanmarg', 'Apharwat Peak', 'St. Mary’s Church']",298922,109803,329316,188488,226041,95086,1,1,3,7.76,1.4,3,2,3,1,1
Jammu Kashmir,Pahalgam,Valley,Pahalgam is a peaceful valley along the Lidder River and serves as a base for the Amarnath Yatra. It’s known for its pine forests and beautiful valleys.,34.015,75.3167,March to October,"['April', 'May', 'June', 'September']",4.6,0.25,"['https://upload.wikimedia.org/wikipedia/commons/2/2d/Pahalgam_Valley.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Betab_Valley_Pahalgam.jpg']","['Betaab Valley', 'Aru Valley', 'Lidder River', 'Baisaran Hills']",182212,274904,219001,134999,247764,210416,2,2,3,7.1,2.71,1,4,2,3,1
Jammu Kashmir,Sonamarg,Nature,"Sonamarg, meaning 'Meadow of Gold', is surrounded by glaciers and alpine meadows, making it a perfect destination for trekkers and nature lovers.",34.304,75.2937,May to October,"['June', 'July', 'August']",4.7,0.3,"['https://upload.wikimedia.org/wikipedia/commons/9/9e/Sonamarg_Valley.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Thajiwas_Glacier_Sonamarg.jpg']","['Thajiwas Glacier', 'Zero Point', 'Baltal Valley']",205914,210045,208149,330626,103010,296631,2,1,2,4.48,0.79,0,2,3,2,2
Jammu Kashmir,Yusmarg,Nature,"Yusmarg is an offbeat gem surrounded by pine forests and snow-capped mountains, ideal for short treks and nature walks.",33.806,74.668,April to October,"['May', 'June', 'July']",4.5,0.1,"['https://upload.wikimedia.org/wikipedia/commons/a/a2/Yusmarg_Meadows.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Doodh_Ganga_River_Yusmarg.jpg']","['Doodh Ganga River', 'Nilnag Lake', 'Sang-e-Safed Valley']",76421,217004,275210,224095,75913,168513,2,2,4,1.66,3.12,2,3,2,3,1
Jammu Kashmir,Kupwara,Scenic,"Kupwara is known for its untouched natural beauty, lush green meadows, and rich Kashmiri culture. It’s less crowded and perfect for peace seekers.",34.5313,74.253,May to September,"['June', 'July', 'August']",4.4,0.12,['https://upload.wikimedia.org/wikipedia/commons/2/27/Kupwara_Valley.jpg'],"['Bangus Valley', 'Seemab Valley', 'Kalaroos Caves']",51708,282097,288335,124202,152050,300151,2,3,2,3.38,1.71,1,2,3,2,2
Jammu Kashmir,Jammu,Culture,"Jammu, the winter capital, is home to many ancient temples, palaces, and cultural sites.",32.7266,74.857,October to March,"['November', 'December', 'January', 'February']",4.5,0.18,"['https://upload.wikimedia.org/wikipedia/commons/0/00/Raghunath_Temple_Jammu.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Jammu_City_View.jpg']","['Raghunath Temple', 'Amar Mahal Palace', 'Mubarak Mandi Palace']",184702,122759,239633,98360,175182,353615,2,2,3,5.29,4.09,2,4,1,3,1
Jammu Kashmir,Katra,Culture,Katra serves as the base for the Vaishno Devi Temple pilgrimage and attracts millions of devotees every year.,32.9914,74.931,March to October,"['April', 'May', 'September', 'October']",4.9,0.4,"['https://upload.wikimedia.org/wikipedia/commons/4/47/Vaishno_Devi_Bhawan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Katra_town_view.jpg']","['Vaishno Devi Temple', 'Bhairon Temple', 'Ardh Kuwari Cave']",200667,314090,76681,268970,187939,210035,3,2,2,5.93,1.9,1,1,2,2,2
Jammu Kashmir,Patnitop,Hill Station,"Patnitop is a hill station known for its scenic beauty, paragliding, and winter snowfall.",33.081,75.329,May to June and September to October,"['May', 'June', 'October']",4.5,0.5,"['https://upload.wikimedia.org/wikipedia/commons/f/f6/Patnitop_snow.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Patnitop_Meadows.jpg']","['Madhatop', 'Naag Temple', 'Paragliding Point']",126021,122907,174585,63233,285331,111472,1,1,4,3.31,2.55,0,2,3,3,3
Jammu Kashmir,Bhaderwah,Nature,"Bhaderwah, often called 'Mini Kashmir', is known for its picturesque meadows, mountains, and rich biodiversity.",32.98,75.716,April to October,"['May', 'June', 'September']",4.6,0.22,['https://upload.wikimedia.org/wikipedia/commons/3/3f/Bhaderwah_Valley.jpg'],"['Chinta Valley', 'Padri', 'Seoj Meadow']",209380,144581,226164,94642,140607,103526,1,1,2,2.48,0.55,2,3,1,3,1
